X,Y,fid,P20_001,P20_002,P20_003,P20_004,P20_005,P20_006,P20_007,P20_008,P20_009,P20_010,P20_011,P20_012,レベル,備考,緯度,経度,NO
134.273354622,35.0555643534,"2273","33215",豆田老人共同作業所,岡山県美作市豆田,避難場所,"-1","-1","0","0","0","0","0","1","3",2/22指摘箇所と同様に種類を修正,35.0555643534,134.273354622,"2321"
134.294868,35.07369,"2274","33215",峠コミュニティハウス,岡山県美作市宮原1906番地1,避難場所,"-1","-1","0","0","0","0","0","1","1",2/22指摘箇所と同様に種類を修正,35.07369,134.294868,"2322"
134.166573,35.018126,"2275","33215",楢原下多目的集会所,岡山県美作市楢原下577番地4,避難場所,"-1","-1","0","0","0","0","0","1","1",,35.018126,134.166573,"2323"
134.181851,35.0232654212,"2276","33215",楢原上コミュニティハウス,岡山県美作市楢原,避難場所,"-1","-1","0","0","0","0","0","1","3",http://www.mapion.co.jp/m/35.0202167_134.1846444_8/v=m5:%E7%BE%8E%E4%BD%9C%E5%B8%82%E5%BD%B9%E6%89%80%E6%A5%A2%E5%8E%9F%E4%B8%8A%E3%82%B3%E3%83%9F%E3%83%A5%E3%83%8B%E3%83%86%E3%82%A3%E3%83%8F%E3%82%A6%E3%82%B9/,35.0232654212,134.181851,"2324"
134.173636956,35.0292598061,"2277","33215",楢原中多目的集会所,岡山県美作市楢原中252番地5,避難場所,"-1","-1","0","0","0","0","0","1","4",,35.0292598061,134.173636956,"2325"
134.210374724,35.0355697814,"2278","33215",南海公民館,岡山県美作市南海568番地,避難場所,"-1","-1","0","0","0","0","0","1","3",2/22指摘箇所と同様に種類を修正,35.0355697814,134.210374724,"2326"
134.141584218,34.9315794925,"2279","33215",南香合多目的研修集会施設,岡山県美作市三保原593番地1,避難場所,"-1","-1","0","0","0","0","0","1","4",,34.9315794925,134.141584218,"2327"
134.191925,35.07276,"2280","33215",南町集会所,岡山県美作市真加部1752番地3,一次避難場所,"-1","-1","0","0","0","0","0","1","1",,35.07276,134.191925,"2328"
134.313460536,35.0880125362,"2281","33215",日向公会堂,岡山県美作市下庄町382番地1,避難場所,"-1","-1","0","0","0","0","0","1","4",,35.0880125362,134.313460536,"2329"
134.245965524,35.0264667978,"2282","33215",日指公会堂,岡山県美作市日指,避難場所,"-1","-1","0","0","0","0","0","1","3",2/22指摘箇所と同様に種類を修正,35.0264667978,134.245965524,"2330"
134.390125121,35.1642066306,"2283","33215",入谷コミュニティーハウス,岡山県美作市後山,避難場所,"-1","-1","0","0","0","0","0","1","3",http://hinan.city.mimasaka.lg.jp/gismap/ohara.html?mo=2&l=4&r=0&o=0&x=51501&y=29142&z=0.015,35.1642066306,134.390125121,"2331"
134.146248028,35.0059559363,"2284","33215",入田コミュニティセンター,岡山県美作市林野,避難場所,"-1","-1","0","0","0","0","0","1","3",,35.0059559363,134.146248028,"2332"
134.212287,35.062773,"2285","33215",馬形集会所,岡山県美作市馬形48番地3,一次避難場所,"-1","-1","0","0","0","0","0","1","1",,35.062773,134.212287,"2333"
134.264263,34.975008,"2286","33215",白水消防詰所,岡山県美作市白水1559,避難場所,"-1","-1","0","0","0","0","0","1","3",2/22指摘箇所と同様に種類を修正,34.975008,134.264263,"2334"
134.130501638,34.9870673712,"2287","33215",畑沖多目的集会所,岡山県美作市巨勢,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.9870673712,134.130501638,"2335"
134.327723,35.127686,"2288","33215",八幡集会所,岡山県美作市古町,避難場所,"-1","-1","0","0","0","0","0","1","3",,35.127686,134.327723,"2336"
134.317434609,35.0912015474,"2289","33215",半坂公会堂,岡山県美作市下庄町,避難場所,"-1","-1","0","0","0","0","0","1","3",,35.0912015474,134.317434609,"2337"
134.137672,34.947597,"2290","33215",尾谷コミュニティーハウス,岡山県美作市尾谷2254番地2,避難場所,"-1","-1","0","0","0","0","0","1","1",,34.947597,134.137672,"2338"
134.140031,34.948214,"2291","33215",尾谷生活改善センター,岡山県美作市尾谷967番地1,避難場所,"-1","-1","0","0","0","0","0","1","1",,34.948214,134.140031,"2339"
134.236508224,35.1635546381,"2292","33215",美の坂公会堂,岡山県美作市美ノ坂,一次避難場所,"-1","-1","0","0","0","0","0","1","3",,35.1635546381,134.236508224,"2340"
134.197543377,35.0860456708,"2293","33215",美久津公会堂,岡山県美作市美久津,一次避難場所,"-1","-1","0","0","0","0","0","1","3",,35.0860456708,134.197543377,"2341"
134.134223,35.002992,"2294","33215",美作ラグビー・サッカー場,岡山県美作市湯郷,避難場所,"-1","-1","0","0","0","0","0","1","3",,35.002992,134.134223,"2342"
134.130216696,34.9653052611,"2295","33215",美作高等技術専門校,岡山県美作市安蘇,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.9653052611,134.130216696,"2343"
134.138031,34.997922,"2296","33215",美作第一小学校,岡山県美作市湯郷58,避難場所,"-1","-1","0","0","0","0","0","1","1",,34.997922,134.138031,"2344"
134.149391,34.997172,"2297","33215",美作中学校,岡山県美作市三倉田205,避難場所,"-1","-1","0","0","0","0","0","1","1",,34.997172,134.149391,"2345"
134.147759,35.002264,"2298","33215",美作町公民館,岡山県美作市林野,避難場所,"-1","-1","0","0","0","0","0","1","3",,35.002264,134.147759,"2346"
134.17186,35.028142,"2299","33215",美作北小学校,岡山県美作市楢原中60,避難場所,"-1","-1","0","0","0","0","0","1","1",,35.028142,134.17186,"2347"
134.295679111,35.0946817858,"2300","33215",美土呂公民館,岡山県美作市川上,避難場所,"-1","-1","0","0","0","0","0","1","3",,35.0946817858,134.295679111,"2348"
134.326485,35.097968,"2301","33215",武蔵道場,岡山県美作市今岡754番地1,避難場所,"-1","-1","0","0","0","0","0","1","3",,35.097968,134.326485,"2349"
134.326485,35.0980613403,"2302","33215",武蔵武道館,岡山県美作市今岡754番地1,避難場所,"-1","-1","0","0","0","0","0","1","1",,35.0980613403,134.326485,"2350"
134.254494,34.998483,"2303","33215",平坂コミュニティハウス,岡山県美作市土居2718番地,避難場所,"-1","-1","0","0","0","0","0","1","1",2/22指摘箇所と同様に種類を修正,34.998483,134.254494,"2351"
134.173414913,35.00105922,"2304","33215",平田多目的集会所,岡山県美作市平田77番地,避難場所,"-1","-1","0","0","0","0","0","1","4",,35.00105922,134.173414913,"2352"
134.192645,35.009513,"2305","33215",平福多目的集会所,岡山県美作市平福1114番地,避難場所,"-1","-1","0","0","0","0","0","1","1",,35.009513,134.192645,"2353"
134.263118,34.98169,"2306","33215",別所コミュニティハウス,岡山県美作市白水414番地1,避難場所,"-1","-1","0","0","0","0","0","1","1",2/22指摘箇所と同様に種類を修正,34.98169,134.263118,"2354"
134.254255464,34.9874615771,"2307","33215",片伏影集会所,岡山県美作市土居,避難場所,"-1","-1","0","0","0","0","0","1","3",2/22指摘箇所と同様に種類を修正,34.9874615771,134.254255464,"2355"
134.250329433,34.9891353402,"2308","33215",片伏日向多目的集会所,岡山県美作市土居2061番地1,避難場所,"-1","-1","0","0","0","0","0","1","1",2/22指摘箇所と同様に種類を修正,34.9891353402,134.250329433,"2356"
134.16225,35.0211979991,"2309","33215",豊国原多目的集会所,岡山県美作市豊国原237番地1,避難場所,"-1","-1","0","0","0","0","0","1","1",,35.0211979991,134.16225,"2357"
134.178727252,35.0010474655,"2310","33215",豊田小学校,岡山県美作市豊田,避難場所,"-1","-1","0","0","0","0","0","1","3",http://hinan.city.mimasaka.lg.jp/gismap/mimasaka.html?mo=2&l=1&r=0&o=0&x=20651&y=54874&z=0.02,35.0010474655,134.178727252,"2359"
134.191641,34.990338,"2311","33215",豊田生活改善センター,岡山県美作市大原881番地1,避難場所,"-1","-1","0","0","0","0","0","1","1",,34.990338,134.191641,"2360"
134.178718014,35.0006426286,"2312","33215",豊田地区多目的集会所,岡山県美作市北原540番地2,避難場所,"-1","-1","0","0","0","0","0","1","3",,35.0006426286,134.178718014,"2361"
134.249635529,35.0343073528,"2313","33215",豊野多目的集会所,岡山県美作市豊野400番地1,避難場所,"-1","-1","0","0","0","0","0","1","3",2/22指摘箇所と同様に種類を修正,35.0343073528,134.249635529,"2362"
134.177697,35.004936,"2314","33215",北原多目的集会所,岡山県美作市北原334番地,避難場所,"-1","-1","0","0","0","0","0","1","1",,35.004936,134.177697,"2363"
134.13632,34.9356039991,"2315","33215",北香合多目的研修集会施設,岡山県美作市三保原932番地3,避難場所,"-1","-1","0","0","0","0","0","1","1",,34.9356039991,134.13632,"2364"
134.276823422,34.9872677102,"2316","33215",万ノ台集会所,岡山県美作市土居,避難場所,"-1","-1","0","0","0","0","0","1","3",2/22指摘箇所と同様に種類を修正　http://hinan.city.mimasaka.lg.jp/gismap/sakuto.html?mo=2&l=3&r=0&o=0&x=35527&y=43158&z=0.013,34.9872677102,134.276823422,"2365"
134.199936,34.950681,"2317","33215",万善老人共同作業所,岡山県美作市万善803番地2,避難場所,"-1","-1","0","0","0","0","0","1","3",2/22指摘箇所と同様に種類を修正,34.950681,134.199936,"2366"
134.106799404,34.9648748253,"2318","33215",名杭コミュニティーハウス,岡山県美作市下山766番地,避難場所,"-1","-1","0","0","0","0","0","1","4",,34.9648748253,134.106799404,"2367"
134.104968566,34.9626868346,"2319","33215",名杭共同作業場,岡山県美作市下山855-1,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.9626868346,134.104968566,"2368"
134.148775,35.01496,"2320","33215",明見コミュニティハウス,岡山県美作市明見300番地,避難場所,"-1","-1","0","0","0","0","0","1","1",,35.01496,134.148775,"2369"
134.252304,35.186911,"2321","33215",木地山コミュニティハウス,岡山県美作市右手1511番地5,一次避難場所,"-1","-1","0","0","0","0","0","1","1",,35.186911,134.252304,"2370"
134.304509612,35.0950238546,"2322","33215",野形公民館,岡山県美作市野形,避難場所,"-1","-1","0","0","0","0","0","1","3",美作市の回答より,35.0950238546,134.304509612,"2371"
134.353721,35.146407,"2323","33215",野原集会センター,岡山県美作市野原50番地,避難場所,"-1","-1","0","0","0","0","0","1","1",,35.146407,134.353721,"2372"
134.190445,35.0591759991,"2324","33215",矢田コミュニティハウス,岡山県美作市矢田中,一次避難場所,"-1","-1","0","0","0","0","0","1","1",,35.0591759991,134.190445,"2373"
134.187659,35.0567881904,"2325","33215",矢田下集会所,岡山県美作市矢田1017番地2,一次避難場所,"-1","-1","0","0","0","0","0","1","3",,35.0567881904,134.187659,"2374"
134.190447971,35.0590872344,"2326","33215",矢田上集会所,岡山県美作市矢田1543番地,一次避難場所,"-1","-1","0","0","0","0","0","1","3",,35.0590872344,134.190447971,"2375"
134.181848435,35.0015665309,"2327","33215",友野公会堂,岡山県美作市友野112番地1,避難場所,"-1","-1","0","0","0","0","0","1","3",,35.0015665309,134.181848435,"2376"
134.160069,34.982227,"2328","33215",有塚多目的集会所,岡山県美作市海田889番地3,避難場所,"-1","-1","0","0","0","0","0","1","1",,34.982227,134.160069,"2377"
134.199426,35.090089,"2329","33215",余野コミュニティハウス,岡山県美作市余野640番地6,一次避難場所,"-1","-1","0","0","0","0","0","1","1",,35.090089,134.199426,"2378"
134.204631143,35.0886663627,"2330","33215",余野上集会所,岡山県美作市余野上,一次避難場所,"-1","-1","0","0","0","0","0","1","3",,35.0886663627,134.204631143,"2379"
134.303888087,35.0845558907,"2331","33215",淀入野公会堂,岡山県美作市下庄町,避難場所,"-1","-1","0","0","0","0","0","1","3",,35.0845558907,134.303888087,"2380"
134.296946876,35.082222572,"2332","33215",立石公民館,岡山県美作市立石,避難場所,"-1","-1","0","0","0","0","0","1","3",,35.082222572,134.296946876,"2381"
134.238084811,35.1799192986,"2333","33215",立木公会堂,岡山県美作市立木,一次避難場所,"-1","-1","0","0","0","0","0","1","3",,35.1799192986,134.238084811,"2382"
134.152169,35.000366,"2334","33215",林野高等学校,岡山県美作市三倉田58-1,避難場所,"-1","-1","0","0","0","0","0","1","1",,35.000366,134.152169,"2383"
134.207335,34.964627,"2335","33215",鈴家老人共同作業所,岡山県美作市鈴家61番地,避難場所,"-1","-1","0","0","0","0","0","1","3",2/22指摘箇所と同様に種類を修正,34.964627,134.207335,"2384"
134.279403,34.99587,"2336","33215",蓮花寺多目的集会所,岡山県美作市蓮花寺795番地,避難場所,"-1","-1","0","0","0","0","0","1","1",2/22指摘箇所と同様に種類を修正,34.99587,134.279403,"2385"
134.327061685,35.110023819,"2337","33215",老人憩いの家,岡山県美作市中町,一次避難場所,"-1","-1","0","0","0","0","0","1","3",,35.110023819,134.327061685,"2386"
134.181167761,35.0439363776,"2338","33215",和田公会堂,岡山県美作市豊国,避難場所,"-1","-1","0","0","0","0","0","1","3",美作市の回答より,35.0439363776,134.181167761,"2387"
134.234234449,35.1323918183,"2339","33215",楮コミュニティハウス,岡山県美作市楮992番地1,一次避難場所,"-1","-1","0","0","0","0","0","1","1",,35.1323918183,134.234234449,"2388"
134.230824492,35.0334737499,"2340","33215",鯰公会堂,岡山県美作市鯰,避難場所,"-1","-1","0","0","0","0","0","1","3",2/22指摘箇所と同様に種類を修正,35.0334737499,134.230824492,"2389"
133.589167841,34.4811541606,"2341","33216",ふれあい交流館サンパレア,岡山県浅口市寄島町16091-23,避難場所,"1200","-1","0","0","1","0","1","0","3",,34.4811541606,133.589167841,"2390"
133.56842,34.547771,"2342","33216",鴨方西小学校,岡山県浅口市鴨方町小坂東2223-2,避難場所,"3700","-1","1","1","1","0","1","0","1",,34.547771,133.56842,"2391"
133.583311,34.538266,"2343","33216",鴨方西小学校阿部山分校,岡山県浅口市鴨方町小坂東5030-208,避難場所,"730","-1","1","1","1","0","1","0","1",,34.538266,133.583311,"2392"
133.568268044,34.5486262333,"2344","33216",鴨方西幼稚園,岡山県浅口市鴨方町小坂東2207,避難場所,"1050","-1","1","1","1","0","1","0","4",,34.5486262333,133.568268044,"2393"
133.583262,34.53857,"2345","33216",鴨方中学校,岡山県浅口市鴨方町鴨方780,避難場所,"7400","-1","1","1","1","0","1","0","1",,34.53857,133.583262,"2394"
133.590245,34.545297,"2346","33216",鴨方東小学校,岡山県浅口市鴨方町地頭上65,避難場所,"2750","-1","1","1","1","0","1","0","1",,34.545297,133.590245,"2395"
133.588651,34.545184,"2347","33216",鴨方東幼稚園,岡山県浅口市鴨方町鴨方141,避難場所,"850","-1","1","1","1","0","1","0","1",,34.545184,133.588651,"2396"
133.583621,34.478385,"2348","33216",寄島Ｂ＆Ｇ海洋センター体育館,岡山県浅口市寄島町755-2,避難場所,"5200","-1","0","0","1","0","1","0","1",,34.478385,133.583621,"2397"
133.582289,34.481732,"2349","33216",寄島コミュニティセンター,岡山県浅口市寄島町7703,避難場所,"330","-1","1","1","1","0","1","0","1",,34.481732,133.582289,"2398"
133.59314642,34.4939788216,"2350","33216",寄島ふれあいセンター,岡山県浅口市寄島町3207-1,避難場所,"50","-1","1","1","1","0","1","0","3",,34.4939788216,133.59314642,"2399"
133.589938328,34.4808994617,"2351","33216",寄島公民館,岡山県浅口市寄島町7540-5,避難場所,"400","-1","0","0","1","0","1","0","4",,34.4808994617,133.589938328,"2400"
133.585362,34.478725,"2352","33216",寄島小学校,岡山県浅口市寄島町16089-3,避難場所,"5200","-1","0","0","1","0","1","0","1",,34.478725,133.585362,"2401"
133.585929,34.4797749991,"2353","33216",寄島西保育園,岡山県浅口市寄島町16089-4,避難場所,"230","-1","0","0","1","0","1","0","1",,34.4797749991,133.585929,"2402"
133.584581,34.47994,"2354","33216",寄島中学校,岡山県浅口市寄島町7551,避難場所,"1200","-1","0","0","1","0","1","0","1",,34.47994,133.584581,"2403"
133.593335537,34.493738752,"2355","33216",寄島東公民館,岡山県浅口市寄島町3203-1,避難場所,"1030","-1","1","1","1","0","1","0","4",,34.493738752,133.593335537,"2404"
133.593651,34.49331,"2356","33216",寄島東体育館,岡山県浅口市寄島町3202,避難場所,"300","-1","1","1","1","0","1","0","1",,34.49331,133.593651,"2405"
133.581896,34.482717,"2357","33216",寄島武道館,岡山県浅口市寄島町7676,避難場所,"1200","-1","1","1","1","0","1","0","1",,34.482717,133.581896,"2406"
133.585498206,34.479527644,"2358","33216",寄島幼稚園,岡山県浅口市寄島町16089-4,避難場所,"250","-1","0","0","1","0","1","0","3",,34.479527644,133.585498206,"2407"
133.588367683,34.4833732846,"2359","33216",寄島老人福祉センター,岡山県浅口市寄島町16010,避難場所,"300","-1","0","0","1","0","1","0","4",,34.4833732846,133.588367683,"2408"
133.616072,34.535141,"2360","33216",金光吉備小学校,岡山県浅口市金光町須恵160,避難場所,"2000","-1","1","1","1","0","1","0","1",,34.535141,133.616072,"2409"
133.625623509,34.5382538455,"2361","33216",金光教本部,岡山県浅口市金光町大谷320,避難場所,"2200","-1","1","1","1","0","1","0","3",,34.5382538455,133.625623509,"2410"
133.627764,34.542076,"2362","33216",金光公民館,岡山県浅口市金光町占見新田790-1,避難場所,"450","-1","1","1","1","0","1","0","1",,34.542076,133.627764,"2411"
133.618318,34.542692,"2363","33216",金光小学校,岡山県浅口市金光町占見新田288-1,避難場所,"2000","-1","1","1","1","0","1","0","1",,34.542692,133.618318,"2412"
133.633647,34.553238,"2364","33216",金光竹小学校,岡山県浅口市金光町下竹315,避難場所,"1750","-1","1","1","1","0","1","0","1",,34.553238,133.633647,"2413"
133.618025,34.543691,"2365","33216",金光中学校,岡山県浅口市金光町占見61-1,避難場所,"2000","-1","1","1","1","0","1","0","1",,34.543691,133.618025,"2414"
133.627937,34.542045,"2366","33216",金光保健センター,岡山県浅口市金光町占見新田790-1,避難場所,"50","-1","1","1","1","0","1","0","1",,34.542045,133.627937,"2415"
133.618424053,34.5422157051,"2367","33216",金光幼稚園,岡山県浅口市金光町占見新田288-1,避難場所,"150","-1","1","1","1","0","1","0","4",,34.5422157051,133.618424053,"2416"
133.584105,34.532397,"2368","33216",健康福祉センター,岡山県浅口市鴨方町鴨方2244-26,避難場所,"300","-1","1","1","1","0","1","0","1",,34.532397,133.584105,"2417"
133.583788,34.531786,"2369","33216",中央公民館,岡山県浅口市鴨方町鴨方2244-2,避難場所,"200","-1","1","1","1","0","1","0","1",,34.531786,133.583788,"2418"
133.581472642,34.5316489332,"2370","33216",天草公園体育館,岡山県浅口市鴨方町鴨方2244-6,避難場所,"20500","-1","1","1","1","0","1","0","3",,34.5316489332,133.581472642,"2419"
133.58293437,34.5296428956,"2371","33216",天草公園武道館,岡山県浅口市鴨方町鴨方2244-12,避難場所,"200","-1","1","1","1","0","1","0","3",,34.5296428956,133.58293437,"2420"
133.593487,34.493568,"2372","33216",竜南保育園,岡山県浅口市寄島町3203-1,避難場所,"30","-1","1","1","1","0","1","0","1",,34.493568,133.593487,"2421"
133.583214,34.522339,"2373","33216",六条院小学校,岡山県浅口市鴨方町六条院中2072,避難場所,"2800","-1","1","1","1","0","1","0","1",,34.522339,133.583214,"2422"
133.583179,34.522492,"2374","33216",六条院幼稚園,岡山県浅口市鴨方町六条院中2072,避難場所,"550","-1","1","1","1","0","1","0","1",,34.522492,133.583179,"2423"
134.094138,34.844174,"2375","33346",サエスタ,岡山県和気郡和気町父井原430番地1,避難場所,"-1","-1","0","0","0","0","0","1","1",,34.844174,134.094138,"2424"
134.131635681,34.8723407502,"2376","33346",ロマンチェ,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",http://www.romanze.jp/access/,34.8723407502,134.131635681,"2425"
134.117929796,34.9059612218,"2377","33346",囲炉裏の館,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.9059612218,134.117929796,"2426"
134.167896391,34.7930936265,"2378","33346",稲坪コミュニティハウス,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.7930936265,134.167896391,"2427"
134.074259449,34.8427481508,"2379","33346",宇生コミュニティハウス,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.8427481508,134.074259449,"2428"
134.142296886,34.8180185156,"2380","33346",益原コミュニティハウス,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.8180185156,134.142296886,"2429"
134.154044634,34.7973473025,"2381","33346",駅前公会堂,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.7973473025,134.154044634,"2430"
134.126362656,34.8745766374,"2382","33346",延原公民館,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.8745766374,134.126362656,"2431"
134.091856285,34.8990118791,"2383","33346",塩田公民館,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.8990118791,134.091856285,"2432"
134.107315232,34.9045384219,"2384","33346",奥塩田公民館,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.9045384219,134.107315232,"2433"
134.046021,34.847711,"2385","33346",加賀知田公民館,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.847711,134.046021,"2434"
134.076137233,34.839921348,"2386","33346",加三方公民館,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.839921348,134.076137233,"2435"
134.081737637,34.8397583693,"2387","33346",加茂神社,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.8397583693,134.081737637,"2436"
134.163483,34.8668087459,"2388","33346",岸野コミュニティハウス,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.8668087459,134.163483,"2437"
134.192343058,34.812916486,"2389","33346",吉田コミュニティハウス,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.812916486,134.192343058,"2438"
134.159739359,34.7989629497,"2390","33346",宮田集会所,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.7989629497,134.159739359,"2439"
134.12200243,34.8862259718,"2391","33346",金田公民館,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.8862259718,134.12200243,"2440"
134.100955932,34.8840663855,"2392","33346",苦木駅舎跡,岡山県和気郡和気町苦木,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.8840663855,134.100955932,"2441"
134.100889,34.88418,"2393","33346",苦木公民館,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.88418,134.100889,"2442"
134.168251248,34.8096808523,"2394","33346",県住集会所,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.8096808523,134.168251248,"2443"
134.133419346,34.7979808333,"2395","33346",原コミュニティハウス,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.7979808333,134.133419346,"2444"
134.154915065,34.7966690618,"2396","33346",雇用促進集会所,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.7966690618,134.154915065,"2445"
134.092984,34.848088,"2397","33346",佐伯公民館,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.848088,134.092984,"2446"
134.097893,34.849707,"2398","33346",佐伯庁舎分館,岡山県和気郡和気町矢田305,避難場所,"-1","-1","0","0","0","0","0","1","1",,34.849707,134.097893,"2447"
134.09742,34.850085,"2399","33346",佐伯老人福祉センター,岡山県和気郡和気町矢田311番地1,避難場所,"-1","-1","0","0","0","0","0","1","1",,34.850085,134.09742,"2448"
134.177664783,34.8128809065,"2400","33346",坂本老人いこいの家,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",http://www.mapion.co.jp/m/34.8095833_134.1803917_8/v=m5:%E5%9D%82%E6%9C%AC%E5%8C%BA%E3%81%84%E3%81%93%E3%81%84%E3%81%AE%E5%AE%B6/,34.8128809065,134.177664783,"2449"
134.113287,34.849771,"2401","33346",山田小学校,岡山県和気郡和気町岩戸799,避難場所,"-1","-1","0","0","0","0","0","1","1",,34.849771,134.113287,"2450"
134.182861536,34.8894532605,"2402","33346",室原コミュニティハウス,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.8894532605,134.182861536,"2451"
134.162156913,34.801921727,"2403","33346",尺所コミュニティハウス,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.801921727,134.162156913,"2452"
134.172485652,34.8077126211,"2404","33346",宿北コミュニティハウス,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.8077126211,134.172485652,"2453"
134.164591,34.7967489991,"2405","33346",初瀬保育園,岡山県和気郡和気町衣笠603-2,避難場所,"-1","-1","0","0","0","0","0","1","1",,34.7967489991,134.164591,"2454"
134.090520625,34.8415750771,"2406","33346",小原コミュニティハウス,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.8415750771,134.090520625,"2455"
134.060679348,34.834407719,"2407","33346",小坂コミュニティハウス,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.834407719,134.060679348,"2456"
134.158002261,34.7975519998,"2408","33346",森コミュニティハウス,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.7975519998,134.158002261,"2457"
134.157326321,34.8027386298,"2409","33346",性地コミュニティハウス,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.8027386298,134.157326321,"2458"
134.172432898,34.768673285,"2410","33346",清水コミュニティハウス,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.768673285,134.172432898,"2459"
134.155199048,34.7980338032,"2411","33346",西森教養館,岡山県和気郡和気町衣笠928番地5,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.7980338032,134.155199048,"2460"
134.128066,34.805192,"2412","33346",石生小学校,岡山県和気郡和気町本727-2,避難場所,"-1","-1","0","0","0","0","0","1","1",,34.805192,134.128066,"2461"
134.127694,34.806207,"2413","33346",石生地区公民館,岡山県和気郡和気町本680番地,避難場所,"-1","-1","0","0","0","0","0","1","1",,34.806207,134.127694,"2462"
134.127566,34.806692,"2414","33346",石生幼稚園,岡山県和気郡和気町田原下1518,避難場所,"-1","-1","0","0","0","0","0","1","1",,34.806692,134.127566,"2463"
134.164685391,34.8092735606,"2415","33346",泉コミュニティハウス,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.8092735606,134.164685391,"2464"
134.148282507,34.7980195254,"2416","33346",曽根コミュニティハウス,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.7980195254,134.148282507,"2465"
134.140615232,34.8852295693,"2417","33346",大岩公民館,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.8852295693,134.140615232,"2466"
134.097898096,34.8497927647,"2418","33346",大正園,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.8497927647,134.097898096,"2467"
134.165655203,34.7841037318,"2419","33346",大中山コミュニティハウス,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.7841037318,134.165655203,"2468"
134.155680435,34.8043674524,"2420","33346",大田原,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",和気町の回答より,34.8043674524,134.155680435,"2469"
134.137474913,34.8561762408,"2421","33346",大畑集会所,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.8561762408,134.137474913,"2470"
134.069773739,34.8370064959,"2422","33346",大方コミュニティハウス,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.8370064959,134.069773739,"2471"
134.118000275,34.905492778,"2423","33346",棚田の館,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.905492778,134.118000275,"2472"
134.1534,34.799633,"2424","33346",中央公民館,岡山県和気郡和気町尺所7番地1,避難場所,"-1","-1","0","0","0","0","0","1","1",,34.799633,134.1534,"2473"
134.109264145,34.8702639358,"2425","33346",長楽団地集会所,岡山県和気郡和気町,避難場所,"-1","-1","0","0","0","0","0","1","3",,34.8702639358,134.109264145,"2474"
